KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,総数,農林漁業就業者世帯,農林漁業・非農林漁業就業者混合世帯,非農林漁業就業者世帯,非就業者世帯,分類不能の世帯
23235018003,4,弥富市,鎌島三丁目,0,,,21,-,1,17,3,-
23235018004,4,弥富市,鎌島四丁目,0,,,11,-,1,9,1,-
23235018005,4,弥富市,鎌島五丁目,0,,,6,-,2,-,4,-
23235018006,4,弥富市,鎌島六丁目,0,,,27,3,2,13,9,-
23235018007,4,弥富市,鎌島七丁目,0,,,15,-,1,9,5,-
23235018008,4,弥富市,鎌島八丁目,0,,,63,-,-,48,15,-
23235018009,4,弥富市,鎌島九丁目,0,,,31,1,-,21,9,-
232350190,3,弥富市,芝井,0,,,82,2,13,48,16,3
23235019001,4,弥富市,芝井一丁目,0,,,10,-,1,8,1,-
23235019002,4,弥富市,芝井二丁目,2,019003,,X,X,X,X,X,X
23235019003,4,弥富市,芝井三丁目,1,,019002;019004;019005;019015,24,-,2,13,8,1
23235019004,4,弥富市,芝井四丁目,2,019003,,X,X,X,X,X,X
23235019005,4,弥富市,芝井五丁目,2,019003,,X,X,X,X,X,X
23235019006,4,弥富市,芝井六丁目,0,,,10,1,2,6,1,-
23235019007,4,弥富市,芝井七丁目,0,,,22,1,5,11,3,2
23235019008,4,弥富市,芝井八丁目,2,019011,,X,X,X,X,X,X
23235019009,4,弥富市,芝井九丁目,0,,,-,-,-,-,-,-
23235019010,4,弥富市,芝井十丁目,2,019011,,X,X,X,X,X,X
23235019011,4,弥富市,芝井十一丁目,1,,019008;019010,12,-,2,7,3,-
23235019012,4,弥富市,芝井十二丁目,0,,,4,-,1,3,-,-
23235019015,4,弥富市,芝井十五丁目,2,019003,,X,X,X,X,X,X
232350200,3,弥富市,松名,0,,,135,6,5,82,28,14
23235020002,4,弥富市,松名二丁目,0,,,17,2,-,10,5,-
23235020003,4,弥富市,松名三丁目,0,,,51,-,2,27,9,13
23235020004,4,弥富市,松名四丁目,0,,,21,1,1,11,7,1
23235020005,4,弥富市,松名五丁目,0,,,20,-,1,19,-,-
23235020006,4,弥富市,松名六丁目,0,,,12,3,1,6,2,-
23235020007,4,弥富市,松名七丁目,0,,,14,-,-,9,5,-
232350210,3,弥富市,寛延,0,,,95,6,6,65,18,-
23235021001,4,弥富市,寛延一丁目,0,,,12,1,-,6,5,-
23235021002,4,弥富市,寛延二丁目,0,,,31,-,2,25,4,-
23235021003,4,弥富市,寛延三丁目,0,,,9,1,1,5,2,-
23235021004,4,弥富市,寛延四丁目,0,,,7,2,1,3,1,-
23235021005,4,弥富市,寛延五丁目,0,,,15,1,1,11,2,-
23235021006,4,弥富市,寛延六丁目,0,,,10,1,-,6,3,-
23235021007,4,弥富市,寛延七丁目,1,,022004,11,-,1,9,1,-
232350220,3,弥富市,町丁字コード0220の計,0,,,29,1,1,21,5,1
23235022003,4,弥富市,間崎町ハノ割,0,,,-,-,-,-,-,-
23235022004,4,弥富市,間崎町トノ割,2,021007,,X,X,X,X,X,X
23235022005,4,弥富市,間崎一丁目,0,,,19,1,1,13,3,1
23235022006,4,弥富市,間崎二丁目,0,,,6,-,-,5,1,-
23235022007,4,弥富市,間崎三丁目,0,,,4,-,-,3,1,-
232350230,3,弥富市,稲元,0,,,99,12,5,52,30,-
23235023001,4,弥富市,稲元一丁目,0,,,10,1,1,5,3,-
23235023002,4,弥富市,稲元二丁目,1,,023006,13,-,1,11,1,-
23235023003,4,弥富市,稲元三丁目,0,,,11,3,-,6,2,-
23235023004,4,弥富市,稲元四丁目,0,,,-,-,-,-,-,-
23235023005,4,弥富市,稲元五丁目,0,,,-,-,-,-,-,-
23235023006,4,弥富市,稲元六丁目,2,023002,,X,X,X,X,X,X
23235023007,4,弥富市,稲元七丁目,0,,,10,2,-,5,3,-
23235023008,4,弥富市,稲元八丁目,0,,,-,-,-,-,-,-
23235023009,4,弥富市,稲元九丁目,0,,,4,-,-,2,2,-
23235023010,4,弥富市,稲元十丁目,1,,023011,27,3,2,10,12,-
23235023011,4,弥富市,稲元十一丁目,2,023010,,X,X,X,X,X,X
23235023012,4,弥富市,稲元十二丁目,0,,,8,3,-,3,2,-
23235023013,4,弥富市,稲元十三丁目,0,,,6,-,-,4,2,-
23235023014,4,弥富市,稲元十四丁目,1,,023015,10,-,1,6,3,-
23235023015,4,弥富市,稲元十五丁目,2,023014,,X,X,X,X,X,X
232350240,3,弥富市,稲荷,0,,,53,-,4,35,13,1
23235024001,4,弥富市,稲荷一丁目,1,,024002;024004,43,-,3,30,9,1
23235024002,4,弥富市,稲荷二丁目,2,024001,,X,X,X,X,X,X
23235024003,4,弥富市,稲荷三丁目,0,,,10,-,1,5,4,-
23235024004,4,弥富市,稲荷四丁目,2,024001,,X,X,X,X,X,X
232350250,3,弥富市,稲吉,0,,,19,-,3,13,3,-
23235025001,4,弥富市,稲吉一丁目,0,,,8,-,2,5,1,-
23235025002,4,弥富市,稲吉二丁目,0,,,11,-,1,8,2,-
232350260,3,弥富市,加稲,0,,,61,7,3,31,8,12
23235026001,4,弥富市,加稲一丁目,2,026002,,X,X,X,X,X,X
23235026002,4,弥富市,加稲二丁目,1,,026001,39,3,2,17,6,11
23235026003,4,弥富市,加稲三丁目,0,,,22,4,1,14,2,1
232350280,3,弥富市,三好,0,,,33,3,2,22,6,-
23235028001,4,弥富市,三好一丁目,1,,028002,23,2,2,14,5,-
23235028002,4,弥富市,三好二丁目,2,028001,,X,X,X,X,X,X
23235028003,4,弥富市,三好三丁目,0,,,4,1,-,2,1,-
23235028004,4,弥富市,三好四丁目,2,028005,,X,X,X,X,X,X
23235028005,4,弥富市,三好五丁目,1,,028004,6,-,-,6,-,-
232350290,3,弥富市,狐地,0,,,61,4,4,41,11,1
23235029001,4,弥富市,狐地一丁目,1,,0460,28,-,2,19,7,-
23235029002,4,弥富市,狐地二丁目,0,,,22,3,2,13,4,-
23235029003,4,弥富市,狐地三丁目,0,,,11,1,-,9,-,1
232350310,3,弥富市,大谷,0,,,40,1,1,25,13,-
23235031001,4,弥富市,大谷一丁目,0,,,40,1,1,25,13,-
23235031002,4,弥富市,大谷二丁目,0,,,-,-,-,-,-,-
23235031003,4,弥富市,大谷三丁目,0,,,-,-,-,-,-,-
23235031004,4,弥富市,大谷四丁目,0,,,-,-,-,-,-,-
23235031005,4,弥富市,大谷五丁目,0,,,-,-,-,-,-,-
232350320,3,弥富市,操出,0,,,120,4,10,70,33,3
23235032001,4,弥富市,操出一丁目,0,,,17,-,-,9,8,-
23235032002,4,弥富市,操出二丁目,0,,,64,4,6,40,12,2
23235032003,4,弥富市,操出三丁目,0,,,12,-,3,6,3,-
23235032004,4,弥富市,操出四丁目,0,,,14,-,1,9,4,-
23235032005,4,弥富市,操出五丁目,1,,032006,6,-,-,4,2,-
23235032006,4,弥富市,操出六丁目,2,032005,,X,X,X,X,X,X
23235032007,4,弥富市,操出七丁目,0,,,7,-,-,2,4,1
23235032008,4,弥富市,操出八丁目,0,,,-,-,-,-,-,-
23235032009,4,弥富市,操出九丁目,0,,,-,-,-,-,-,-
23235032010,4,弥富市,操出十丁目,0,,,-,-,-,-,-,-
23235032011,4,弥富市,操出十一丁目,2,0440,,X,X,X,X,X,X
23235032012,4,弥富市,操出十二丁目,0,,,-,-,-,-,-,-
232350330,2,弥富市,稲狐町,0,,,27,-,2,19,5,1
232350340,3,弥富市,三稲,0,,,75,1,5,50,19,-
23235034001,4,弥富市,三稲一丁目,0,,,12,-,1,8,3,-
23235034002,4,弥富市,三稲二丁目,0,,,4,-,-,4,-,-
23235034003,4,弥富市,三稲三丁目,1,,034004,10,-,-,7,3,-
23235034004,4,弥富市,三稲四丁目,2,034003,,X,X,X,X,X,X
23235034005,4,弥富市,三稲五丁目,0,,,44,-,4,27,13,-
23235034006,4,弥富市,三稲六丁目,1,,034007,5,1,-,4,-,-
23235034007,4,弥富市,三稲七丁目,2,034006,,X,X,X,X,X,X
23235034008,4,弥富市,三稲八丁目,0,,,-,-,-,-,-,-
232350350,3,弥富市,稲荷崎,0,,,44,5,5,25,9,-
23235035001,4,弥富市,稲荷崎一丁目,0,,,5,1,-,3,1,-
23235035002,4,弥富市,稲荷崎二丁目,0,,,5,1,2,1,1,-
23235035003,4,弥富市,稲荷崎三丁目,0,,,8,2,2,4,-,-
23235035004,4,弥富市,稲荷崎四丁目,0,,,-,-,-,-,-,-
23235035005,4,弥富市,稲荷崎五丁目,1,,035008;035009,12,-,-,8,4,-
23235035006,4,弥富市,稲荷崎六丁目,0,,,7,-,-,6,1,-
23235035007,4,弥富市,稲荷崎七丁目,0,,,7,1,1,3,2,-
23235035008,4,弥富市,稲荷崎八丁目,2,035005,,X,X,X,X,X,X
23235035009,4,弥富市,稲荷崎九丁目,2,035005,,X,X,X,X,X,X
232350370,2,弥富市,境町,0,,,35,4,3,19,8,1
232350380,3,弥富市,富島,0,,,46,4,1,28,12,1
23235038001,4,弥富市,富島一丁目,0,,,31,4,1,18,8,-
23235038002,4,弥富市,富島二丁目,1,,038004,15,-,-,10,4,1
23235038003,4,弥富市,富島三丁目,0,,,-,-,-,-,-,-
23235038004,4,弥富市,富島四丁目,2,038002,,X,X,X,X,X,X
232350400,2,弥富市,中原,1,,0410,23,3,4,14,2,-
232350410,2,弥富市,中原町,2,0400,,X,X,X,X,X,X
232350420,3,弥富市,鍋田町,0,,,120,9,17,69,23,2
23235042001,4,弥富市,鍋田町稲山,0,,,120,9,17,69,23,2
23235042002,4,弥富市,鍋田町八穂,0,,,-,-,-,-,-,-
23235042003,4,弥富市,鍋田町六野,0,,,-,-,-,-,-,-
232350440,2,弥富市,駒野町,1,,032011,111,5,1,90,4,11
232350450,3,弥富市,楠,0,,,-,-,-,-,-,-
23235045001,4,弥富市,楠一丁目,0,,,-,-,-,-,-,-
23235045002,4,弥富市,楠二丁目,0,,,-,-,-,-,-,-
23235045003,4,弥富市,楠三丁目,0,,,-,-,-,-,-,-
232350460,2,弥富市,大縄場町,2,029001,,X,X,X,X,X,X
232350470,2,弥富市,上野町,0,,,-,-,-,-,-,-
232350480,3,弥富市,西末広,0,,,48,5,2,25,15,1
23235048001,4,弥富市,西末広一丁目,1,,048002,40,4,2,20,13,1
23235048002,4,弥富市,西末広二丁目,2,048001,,X,X,X,X,X,X
23235048003,4,弥富市,西末広三丁目,0,,,8,1,-,5,2,-
23235048004,4,弥富市,西末広四丁目,0,,,-,-,-,-,-,-
23235048005,4,弥富市,西末広五丁目,0,,,-,-,-,-,-,-
232350490,2,弥富市,栄南町,0,,,-,-,-,-,-,-
232350500,2,弥富市,大藤町,0,,,-,-,-,-,-,-
232350540,3,弥富市,東末広,0,,,93,1,4,71,16,1
23235054001,4,弥富市,東末広一丁目,0,,,21,-,1,19,1,-
23235054002,4,弥富市,東末広二丁目,0,,,18,-,1,15,2,-
23235054003,4,弥富市,東末広三丁目,0,,,15,-,1,11,2,1
23235054004,4,弥富市,東末広四丁目,0,,,-,-,-,-,-,-
23235054005,4,弥富市,東末広五丁目,0,,,-,-,-,-,-,-
23235054006,4,弥富市,東末広六丁目,0,,,9,-,1,7,1,-
23235054007,4,弥富市,東末広七丁目,1,,054008,30,1,-,19,10,-
23235054008,4,弥富市,東末広八丁目,2,054007,,X,X,X,X,X,X
23235054009,4,弥富市,東末広九丁目,0,,,-,-,-,-,-,-
232350570,2,弥富市,富浜,0,,,-,-,-,-,-,-
232350580,2,弥富市,曙,0,,,-,-,-,-,-,-
232350590,2,弥富市,六條町,0,,,114,1,3,80,28,2
232350600,2,弥富市,鍋平,0,,,106,3,3,76,20,4
232350610,2,弥富市,五斗山,0,,,156,3,3,112,36,2
232350620,2,弥富市,坂中地,0,,,57,4,2,35,15,1
232350630,2,弥富市,鮫ケ地,0,,,109,5,4,74,23,3
232350640,2,弥富市,鮫ケ地,0,,,6,1,-,4,1,-
232350650,2,弥富市,馬ケ地,0,,,124,4,6,90,24,-
232350660,2,弥富市,西蜆,0,,,68,-,-,48,19,1
232350670,2,弥富市,竹田,0,,,178,6,8,109,49,6
232350680,2,弥富市,上押萩,0,,,41,1,1,32,4,3
232350690,2,弥富市,下押萩,0,,,19,1,2,13,2,1
232350700,2,弥富市,亀ケ地,0,,,46,-,1,38,6,1
232350710,2,弥富市,海屋,0,,,20,-,-,14,6,-
232350720,2,弥富市,東蜆,0,,,44,2,-,28,14,-
232350740,2,弥富市,子宝,0,,,150,1,8,109,31,1
232350750,2,弥富市,神戸,0,,,131,8,8,73,39,3
232350760,2,弥富市,桴場,0,,,79,3,6,52,17,1
232350770,2,弥富市,鳥ケ地,0,,,142,6,8,96,32,-
232350780,2,弥富市,四郎兵衛,0,,,68,3,1,45,18,1
232350790,2,弥富市,三百島,0,,,53,4,2,35,11,1
232350800,2,弥富市,海老江,0,,,51,-,-,31,20,-
232350990,2,弥富市,楠地先,0,,,-,-,-,-,-,-
23236,1,みよし市,,0,,,24094,151,212,17547,5602,582
232361010,3,みよし市,三好町,0,,,5948,45,51,4035,1662,155
23236101001,4,みよし市,三好町東山,0,,,991,14,9,735,215,18
23236101002,4,みよし市,三好町上,0,,,2000,6,12,1358,578,46
23236101003,4,みよし市,三好町向田,0,,,1308,23,26,854,364,41
23236101004,4,みよし市,三好町東山,0,,,913,-,4,653,227,29
23236101005,4,みよし市,三好町東山,0,,,108,-,-,61,44,3
23236101006,4,みよし市,三好町西中島,0,,,282,2,-,142,126,12
23236101007,4,みよし市,三好町平池,0,,,132,-,-,83,49,-
23236101008,4,みよし市,三好町上ケ池,0,,,200,-,-,137,57,6
23236101009,4,みよし市,三好町園原台,0,,,14,-,-,12,2,-
232361020,2,みよし市,西一色町,0,,,306,3,3,235,59,6
232361030,2,みよし市,福田町,0,,,449,6,7,314,107,15
232361040,2,みよし市,明知町,0,,,947,33,37,668,178,31
232361050,2,みよし市,打越町,0,,,1215,21,24,864,264,42
232361060,2,みよし市,莇生町,0,,,1311,10,19,927,317,38
232361070,3,みよし市,福谷町,0,,,1071,11,19,655,346,40
23236107000,4,みよし市,福谷町薬師洞,0,,,936,11,19,596,277,33
23236107001,4,みよし市,福谷町根浦,0,,,135,-,-,59,69,7
232361080,2,みよし市,黒笹町,0,,,192,5,9,134,39,5
232361090,2,みよし市,西陣取山,0,,,224,1,-,155,62,6
232361100,2,みよし市,東陣取山,0,,,324,-,1,200,112,11
232361110,2,みよし市,東蜂ケ池,0,,,106,-,1,69,31,5
232361120,2,みよし市,天王台,0,,,183,1,2,140,35,5
232361130,2,みよし市,東山台,0,,,836,-,5,600,211,20
232361140,3,みよし市,三好丘,0,,,2173,-,6,1605,511,51
23236114001,4,みよし市,三好丘一丁目,0,,,256,-,2,175,72,7
23236114002,4,みよし市,三好丘二丁目,0,,,289,-,-,204,79,6
23236114003,4,みよし市,三好丘三丁目,0,,,302,-,-,233,67,2
23236114004,4,みよし市,三好丘四丁目,0,,,290,-,-,232,37,21
23236114005,4,みよし市,三好丘五丁目,0,,,563,-,3,454,101,5
23236114006,4,みよし市,三好丘六丁目,0,,,92,-,-,61,29,2
23236114007,4,みよし市,三好丘七丁目,0,,,164,-,-,114,46,4
23236114008,4,みよし市,三好丘八丁目,0,,,217,-,1,132,80,4
232361150,3,みよし市,三好丘旭,0,,,1459,2,5,1105,319,28
23236115001,4,みよし市,三好丘旭一丁目,0,,,276,-,-,223,48,5
23236115002,4,みよし市,三好丘旭二丁目,0,,,241,-,1,172,61,7
23236115003,4,みよし市,三好丘旭三丁目,0,,,335,-,2,231,95,7
23236115004,4,みよし市,三好丘旭四丁目,0,,,296,1,-,258,35,2
23236115005,4,みよし市,三好丘旭五丁目,0,,,311,1,2,221,80,7
232361160,3,みよし市,三好丘緑,0,,,974,2,1,781,175,15
23236116001,4,みよし市,三好丘緑一丁目,0,,,240,-,-,198,38,4
23236116002,4,みよし市,三好丘緑二丁目,0,,,206,1,-,167,35,3
23236116003,4,みよし市,三好丘緑三丁目,0,,,155,-,1,131,21,2
23236116004,4,みよし市,三好丘緑四丁目,0,,,171,1,-,125,42,3
23236116005,4,みよし市,三好丘緑五丁目,0,,,202,-,-,160,39,3
232361170,3,みよし市,三好丘桜,0,,,971,-,1,763,187,20
23236117001,4,みよし市,三好丘桜一丁目,0,,,155,-,-,115,34,6
23236117002,4,みよし市,三好丘桜二丁目,0,,,186,-,-,136,44,6
23236117003,4,みよし市,三好丘桜三丁目,0,,,234,-,-,194,38,2
23236117004,4,みよし市,三好丘桜四丁目,0,,,266,-,-,218,45,3
23236117005,4,みよし市,三好丘桜五丁目,0,,,130,-,1,100,26,3
232361180,3,みよし市,園原,0,,,831,4,5,573,233,16
23236118001,4,みよし市,園原一丁目,0,,,210,1,1,139,63,6
23236118002,4,みよし市,園原二丁目,0,,,180,1,-,110,66,3
23236118003,4,みよし市,園原三丁目,0,,,277,1,-,209,61,6
23236118004,4,みよし市,園原四丁目,0,,,25,-,1,18,6,-
23236118005,4,みよし市,園原五丁目,0,,,139,1,3,97,37,1
232361190,2,みよし市,みなよし台,0,,,170,-,2,156,10,2
232361200,3,みよし市,ひばりヶ丘,0,,,644,-,2,568,50,24
23236120001,4,みよし市,ひばりヶ丘一丁目,0,,,218,-,1,183,13,21
23236120002,4,みよし市,ひばりヶ丘二丁目,0,,,426,-,1,385,37,3
232361210,2,みよし市,潮見,0,,,210,-,-,204,6,-
232361220,3,みよし市,黒笹,0,,,707,1,3,549,143,11
23236122001,4,みよし市,黒笹一丁目,0,,,404,1,3,313,82,5
23236122002,4,みよし市,黒笹二丁目,0,,,196,-,-,152,41,3
23236122003,4,みよし市,黒笹三丁目,0,,,107,-,-,84,20,3
232361230,3,みよし市,黒笹いずみ,0,,,946,1,-,691,243,11
23236123001,4,みよし市,黒笹いずみ一丁目,0,,,444,1,-,299,139,5
23236123002,4,みよし市,黒笹いずみ二丁目,0,,,233,-,-,186,46,1
23236123003,4,みよし市,黒笹いずみ三丁目,0,,,269,-,-,206,58,5
232361240,3,みよし市,三好丘あおば,0,,,899,2,5,754,125,13
23236124001,4,みよし市,三好丘あおば一丁目,0,,,408,1,-,349,54,4
23236124002,4,みよし市,三好丘あおば二丁目,0,,,491,1,5,405,71,9
232361250,2,みよし市,南台,0,,,181,-,2,168,7,4
232361260,3,みよし市,根浦町,0,,,817,3,2,634,170,8
23236126001,4,みよし市,根浦町一丁目,0,,,190,1,1,161,26,1
23236126002,4,みよし市,根浦町二丁目,0,,,331,-,-,242,83,6
23236126003,4,みよし市,根浦町三丁目,0,,,266,2,1,212,51,-
23236126004,4,みよし市,根浦町四丁目,0,,,-,-,-,-,-,-
23236126005,4,みよし市,根浦町五丁目,0,,,-,-,-,-,-,-
23236126006,4,みよし市,根浦町六丁目,0,,,-,-,-,-,-,-
23236126007,4,みよし市,根浦町七丁目,0,,,30,-,-,19,10,1
23237,1,あま市,,0,,,34012,162,212,22626,9890,1122
232370010,2,あま市,二ツ寺,0,,,580,8,10,386,161,15
232370020,3,あま市,東溝口,0,,,90,5,6,47,25,7
23237002001,4,あま市,東溝口一丁目,0,,,-,-,-,-,-,-
23237002002,4,あま市,東溝口二丁目,0,,,25,3,3,13,4,2
23237002003,4,あま市,東溝口三丁目,0,,,35,1,3,20,8,3
23237002004,4,あま市,東溝口四丁目,0,,,7,1,-,4,2,-
23237002005,4,あま市,東溝口五丁目,0,,,23,-,-,10,11,2
232370030,2,あま市,花正,0,,,212,6,6,147,44,9
232370040,2,あま市,花長,0,,,517,-,2,337,151,27
232370050,2,あま市,木折,0,,,186,-,1,131,48,6
232370060,2,あま市,富塚,0,,,345,4,3,203,117,18
232370070,2,あま市,古道,0,,,351,4,5,234,96,12
232370080,2,あま市,金岩,0,,,260,3,3,186,63,5
232370090,2,あま市,木田,0,,,2236,7,7,1517,653,52
232370100,2,あま市,森山,0,,,256,4,-,189,62,1
232370110,2,あま市,中橋,0,,,240,1,4,163,64,8
232370120,2,あま市,丹波,0,,,183,3,2,131,41,6
232370130,2,あま市,蜂須賀,0,,,428,7,15,261,130,15
232370140,3,あま市,篠田,0,,,2347,9,11,1607,652,68
23237014000,4,あま市,篠田島原,1,,014003;014004,2317,9,11,1583,646,68
23237014001,4,あま市,篠田一丁目,0,,,25,-,-,21,4,-
23237014002,4,あま市,篠田二丁目,0,,,5,-,-,3,2,-
23237014003,4,あま市,篠田三丁目,2,014000,,X,X,X,X,X,X
23237014004,4,あま市,篠田四丁目,2,014000,,X,X,X,X,X,X
232370150,2,あま市,北苅,0,,,159,1,2,108,46,2
232370160,2,あま市,小橋方,0,,,466,4,3,281,152,26
232370170,2,あま市,乙之子,0,,,188,2,4,120,50,12
232370180,2,あま市,新居屋,0,,,2949,12,7,2042,783,105
232370190,3,あま市,甚目寺,0,,,4287,12,10,2759,1357,149
23237019001,4,あま市,甚目寺稲荷新田,0,,,1300,1,2,799,461,37
23237019002,4,あま市,甚目寺稲荷,0,,,2987,11,8,1960,896,112
232370200,2,あま市,上萱津,0,,,1749,6,8,1138,527,70
232370210,2,あま市,中萱津,0,,,1038,7,4,697,291,39
232370220,2,あま市,下萱津,0,,,979,5,10,647,282,35
232370230,2,あま市,本郷,0,,,1077,-,3,832,209,33
232370240,2,あま市,坂牧,0,,,679,6,6,445,200,22
232370250,3,あま市,小路,0,,,448,4,3,334,97,10
23237025001,4,あま市,小路一丁目,0,,,125,4,2,68,47,4
23237025002,4,あま市,小路二丁目,0,,,230,-,-,185,40,5
23237025003,4,あま市,小路三丁目,0,,,93,-,1,81,10,1
232370260,2,あま市,石作,0,,,241,1,4,173,54,9
232370270,3,あま市,森,0,,,1455,4,10,1072,338,31
23237027000,4,あま市,森一丁地,0,,,-,-,-,-,-,-
23237027001,4,あま市,森一丁目,0,,,72,-,1,57,14,-
23237027002,4,あま市,森二丁目,0,,,36,-,2,25,9,-
23237027003,4,あま市,森三丁目,0,,,234,-,-,154,75,5
23237027004,4,あま市,森四丁目,0,,,101,-,-,60,38,3
23237027005,4,あま市,森五丁目,0,,,192,3,2,148,34,5
23237027006,4,あま市,森六丁目,0,,,307,1,2,233,60,11
23237027007,4,あま市,森七丁目,0,,,279,-,1,209,62,7
23237027008,4,あま市,森八丁目,0,,,234,-,2,186,46,-
232370280,2,あま市,方領,0,,,171,3,5,100,57,6
232370290,2,あま市,栄,0,,,61,-,-,33,26,2
232370300,3,あま市,西今宿,0,,,1359,4,4,774,537,40
23237030001,4,あま市,西今宿平割一,0,,,460,1,2,211,228,18
23237030002,4,あま市,西今宿阿弥陀寺,0,,,899,3,2,563,309,22
232370310,2,あま市,七宝町沖之島,0,,,692,3,10,467,187,25
232370320,2,あま市,七宝町遠島,0,,,927,5,4,606,270,42
232370330,2,あま市,七宝町安松,0,,,526,2,7,359,140,18
232370340,2,あま市,七宝町秋竹,0,,,769,1,2,499,243,24
232370350,2,あま市,七宝町桂,0,,,1155,5,5,719,398,28
232370360,2,あま市,七宝町下田,0,,,536,4,4,354,162,12
232370370,2,あま市,七宝町川部,0,,,1235,2,7,780,412,34
232370380,2,あま市,七宝町伊福,0,,,1049,5,3,710,295,36
232370390,2,あま市,七宝町下之森,0,,,469,2,5,334,110,18
232370400,2,あま市,七宝町徳実,0,,,183,-,1,106,68,8
232370410,3,あま市,七宝町鷹居,0,,,405,1,3,265,122,14
23237041001,4,あま市,七宝町鷹居一丁目,0,,,113,-,-,75,37,1
23237041002,4,あま市,七宝町鷹居二丁目,0,,,84,-,2,59,15,8
23237041003,4,あま市,七宝町鷹居三丁目,0,,,136,1,1,94,36,4
23237041004,4,あま市,七宝町鷹居四丁目,0,,,16,-,-,8,7,1
23237041006,4,あま市,七宝町鷹居六丁目,0,,,5,-,-,1,4,-
23237041007,4,あま市,七宝町鷹居七丁目,0,,,51,-,-,28,23,-
232370420,3,あま市,七宝町鯰橋,0,,,529,-,3,333,170,23
23237042001,4,あま市,七宝町鯰橋一丁目,0,,,72,-,-,52,15,5
23237042002,4,あま市,七宝町鯰橋二丁目,0,,,28,-,1,19,5,3
23237042003,4,あま市,七宝町鯰橋三丁目,0,,,5,-,-,5,-,-
23237042004,4,あま市,七宝町鯰橋四丁目,0,,,50,-,-,30,19,1
23237042005,4,あま市,七宝町鯰橋五丁目,0,,,78,-,-,53,22,3
23237042006,4,あま市,七宝町鯰橋七丁目,0,,,75,-,1,51,19,4
23237042007,4,あま市,七宝町鯰橋七丁目,0,,,158,-,1,82,69,6
23237042008,4,あま市,七宝町鯰橋八丁目,0,,,63,-,-,41,21,1
23238,1,長久手市,,0,,,26278,79,84,17120,8602,393
232380010,2,長久手市,東原,0,,,37,-,-,24,13,-
232380020,2,長久手市,池田,0,,,57,-,1,38,17,1
232380030,2,長久手市,西原,0,,,17,1,2,8,4,2
232380040,2,長久手市,草掛,0,,,55,3,2,27,23,-
232380050,2,長久手市,下川原,1,,0060,401,-,1,259,134,7
232380060,2,長久手市,中川原,2,0050,,X,X,X,X,X,X
232380070,2,長久手市,櫨木,0,,,128,-,1,78,49,-
232380080,2,長久手市,南原山,0,,,108,-,1,77,30,-
232380090,2,長久手市,下山,0,,,161,1,-,105,53,2
232380100,2,長久手市,西原山,0,,,888,-,2,691,190,5
232380110,2,長久手市,東原山,0,,,660,1,1,462,183,13
232380120,2,長久手市,丁子田,0,,,310,-,2,163,142,3
232380130,2,長久手市,片平,0,,,47,-,-,33,14,-
232380140,2,長久手市,勝入塚,0,,,-,-,-,-,-,-
232380160,2,長久手市,下権田,0,,,20,-,-,11,8,1
232380170,2,長久手市,丸根,0,,,51,1,-,32,17,1
232380180,2,長久手市,菅池,0,,,-,-,-,-,-,-
232380190,2,長久手市,大久手,0,,,33,1,-,21,11,-
232380200,2,長久手市,横道,0,,,181,-,-,142,39,-
232380210,2,長久手市,深田,0,,,8,-,-,7,1,-
232380220,2,長久手市,棒振,0,,,15,-,-,10,5,-
232380230,2,長久手市,よし池,0,,,-,-,-,-,-,-
232380240,2,長久手市,中池,0,,,21,-,-,19,2,-
232380250,2,長久手市,上川原,0,,,506,2,2,320,174,8
232380260,2,長久手市,氏神前,0,,,200,-,1,134,64,1
232380270,2,長久手市,戸田谷,0,,,433,-,2,275,152,4
232380280,2,長久手市,東狭間,0,,,201,-,-,118,82,1
232380290,2,長久手市,城屋敷,0,,,370,2,-,224,132,12
232380300,2,長久手市,武蔵塚,0,,,321,2,1,209,108,1
232380310,2,長久手市,山越,0,,,197,1,-,134,60,2
232380320,2,長久手市,砂子,0,,,748,1,1,429,304,13
232380330,2,長久手市,山野田,0,,,666,2,1,389,268,6
232380340,2,長久手市,喜婦嶽,0,,,708,-,1,395,310,2
232380350,2,長久手市,杁ケ池,0,,,565,3,1,351,201,9
232380360,2,長久手市,長配一丁目,0,,,386,1,-,242,137,6
